Frame Number, Timestamp
55804714, 21499200.706303
55804715, 21499209.288723
55804716, 21499217.611746
55804717, 21499226.143570
55804718, 21499233.836032
55804719, 21499242.355019
55804720, 21499251.053357
55804721, 21499259.019942
55804722, 21499267.720168
55804723, 21499275.437928
55804724, 21499283.980324
55804725, 21499292.149671
55804726, 21499301.039065
55804727, 21499308.773061
55804728, 21499317.264862
55804729, 21499326.729690
55804730, 21499334.036641
55804731, 21499342.306424
55804732, 21499351.262650
55804733, 21499359.035536
55804734, 21499367.189402
55804735, 21499375.579256
55804736, 21499384.100131
55804737, 21499392.791295
55804738, 21499400.498482
55804739, 21499409.184738
55804740, 21499417.180774
55804741, 21499425.493980
55804742, 21499434.100943
55804743, 21499443.020921
55804744, 21499451.157796
55804745, 21499459.013372
55804746, 21499467.223498
55804747, 21499475.919570
55804748, 21499484.057578
55804749, 21499492.239007
55804750, 21499500.824448
55804751, 21499508.850314
55804752, 21499517.318327
55804753, 21499526.016288
55804754, 21499533.794838
55804755, 21499542.163925
55804756, 21499550.554912
55804757, 21499558.772589
55804758, 21499567.367092
55804759, 21499575.954043
55804760, 21499583.817172
55804761, 21499592.405256
55804762, 21499600.937081
55804763, 21499609.013165
55804764, 21499617.796458
55804765, 21499625.465510
55804766, 21499634.084556
55804767, 21499642.435519
55804768, 21499651.071934
55804769, 21499659.238637
55804770, 21499667.190875
55804771, 21499675.965106
55804772, 21499684.080459
55804773, 21499692.167493
55804774, 21499700.661937
55804775, 21499709.039331
55804776, 21499717.284194
55804777, 21499726.061069
55804778, 21499733.966486
55804779, 21499742.360116
55804780, 21499751.005593
55804781, 21499759.332768
55804782, 21499767.331071
55804783, 21499776.051308
55804784, 21499785.645646
55804785, 21499792.280503
55804786, 21499800.529519
55804787, 21499808.966571
55804788, 21499818.427623
55804789, 21499825.957347
55804790, 21499834.235815
55804791, 21499842.209574
55804792, 21499851.144656
55804793, 21499859.350250
55804794, 21499867.293803
55804795, 21499875.962690
55804796, 21499884.075399
55804797, 21499892.242858
55804798, 21499900.491497
55804799, 21499909.212112
55804800, 21499917.450556
55804801, 21499925.953685
55804802, 21499933.964447
55804803, 21499942.185523
55804804, 21499950.524026
55804805, 21499959.267296
55804806, 21499967.426448
55804807, 21499976.014532
55804808, 21499983.821778
55804809, 21499992.191620
55804810, 21500003.118065
55804811, 21500009.213358
55804812, 21500017.215436
55804813, 21500025.878659
55804814, 21500034.236797
55804815, 21500042.126356
55804816, 21500050.745024
55804817, 21500059.259857
55804818, 21500067.357464
55804819, 21500076.609335
55804820, 21500084.717892
55804821, 21500092.091297
55804822, 21500102.157612
55804823, 21500109.378474
55804824, 21500117.499491
55804825, 21500125.603138
55804826, 21500133.726042
55804827, 21500142.363590
55804828, 21500151.008311
55804829, 21500159.452159
55804830, 21500168.267170
55804831, 21500175.626227
55804832, 21500184.190524
55804833, 21500192.320980
55804834, 21500200.424250
55804835, 21500208.890753
55804836, 21500217.191120
55804837, 21500226.027275
55804838, 21500233.894179
55804839, 21500242.420340
55804840, 21500250.612342
55804841, 21500259.366562
55804842, 21500268.700746
55804843, 21500277.143839
55804844, 21500284.325434
55804845, 21500292.544999
55804846, 21500300.571620
55804847, 21500308.989415
55804848, 21500319.350998
55804849, 21500326.330964
55804850, 21500334.131791
55804851, 21500342.213161
55804852, 21500350.466331
55804853, 21500359.991949
55804854, 21500367.588128
55804855, 21500376.119197
55804856, 21500383.856969
55804857, 21500392.559082
55804858, 21500400.502258
55804859, 21500408.957811
55804860, 21500417.377872
55804861, 21500426.054688
55804862, 21500434.103963
55804863, 21500443.142502
55804864, 21500453.520321
55804865, 21500458.764546
55804866, 21500467.844241
55804867, 21500475.911263
55804868, 21500484.028881
55804869, 21500492.238252
55804870, 21500501.103481
55804871, 21500508.885429
55804872, 21500517.603023
55804873, 21500525.891308
55804874, 21500534.225280
55804875, 21500542.312692
55804876, 21500550.479395
55804877, 21500558.971196
55804878, 21500567.229275
55804879, 21500575.422409
55804880, 21500584.234776
55804881, 21500594.401905
55804882, 21500601.580856
55804883, 21500609.247643
55804884, 21500617.730382
55804885, 21500627.669074
55804886, 21500634.047553
55804887, 21500643.188793
55804888, 21500651.119131
55804889, 21500659.124985
55804890, 21500667.485766
55804891, 21500676.136528
55804892, 21500684.343633
55804893, 21500692.070077
55804894, 21500701.004403
55804895, 21500709.180169
55804896, 21500717.201504
55804897, 21500725.433906
55804898, 21500734.240988
55804899, 21500742.530405
55804900, 21500751.034666
55804901, 21500759.288591
55804902, 21500767.508156
55804903, 21500777.292418
55804904, 21500784.312785
55804905, 21500792.285034
55804906, 21500800.564634
55804907, 21500809.000553
55804908, 21500817.700024
55804909, 21500825.865217
55804910, 21500834.127827
55804911, 21500842.410070
55804912, 21500850.822201
55804913, 21500858.913011
55804914, 21500868.067467
55804915, 21500875.416330
55804916, 21500884.244556
55804917, 21500893.040310
55804918, 21500901.006895
55804919, 21500909.223817
55804920, 21500917.386367
55804921, 21500925.463207
55804922, 21500933.966713
55804923, 21500942.259906
55804924, 21500950.610492
55804925, 21500959.181962
55804926, 21500967.197633
55804927, 21500975.562945
55804928, 21500984.193318
55804929, 21500992.815007
55804930, 21501001.556767
55804931, 21501009.118585
55804932, 21501017.178811
55804933, 21501025.613975
55804934, 21501034.273422
55804935, 21501042.253600
55804936, 21501050.911537
55804937, 21501059.072955
55804938, 21501067.645558
55804939, 21501075.798291
55804940, 21501083.954800
55804941, 21501092.586306
55804942, 21501100.884030
55804943, 21501109.091890
55804944, 21501117.256328
55804945, 21501125.383764
55804946, 21501133.766821
55804947, 21501142.986599
55804948, 21501151.075898
55804949, 21501159.127817
55804950, 21501167.058533
55804951, 21501176.112174
55804952, 21501184.367232
55804953, 21501192.379505
55804954, 21501200.475223
55804955, 21501208.795225
55804956, 21501217.071427
55804957, 21501225.897765
55804958, 21501233.944775
55804959, 21501242.339160
55804960, 21501251.313510
55804961, 21501259.289535
55804962, 21501267.085454
55804963, 21501275.929916
55804964, 21501284.145327
55804965, 21501292.384904
55804966, 21501301.015278
55804967, 21501309.176695
55804968, 21501317.713806
55804969, 21501326.155011
55804970, 21501333.949042
55804971, 21501342.318129
55804972, 21501350.556195
55804973, 21501359.263218
55804974, 21501367.047809
55804975, 21501375.681958
55804976, 21501384.136379
55804977, 21501392.351413
55804978, 21501401.552689
55804979, 21501409.092608
55804980, 21501417.231370
55804981, 21501425.495112
55804982, 21501434.060919
55804983, 21501442.244992
55804984, 21501450.525725
55804985, 21501459.066611
55804986, 21501467.329976
55804987, 21501475.795724
55804988, 21501484.108929
55804989, 21501495.020648
55804990, 21501500.531445
55804991, 21501508.876745
55804992, 21501517.234504
55804993, 21501526.044606
55804994, 21501534.073870
55804995, 21501542.193376
55804996, 21501550.990640
55804997, 21501558.930795
55804998, 21501567.740142
55804999, 21501576.209666
55805000, 21501583.885514
55805001, 21501592.443014
55805002, 21501600.924620
55805003, 21501608.944445
55805004, 21501617.707349
55805005, 21501626.056047
55805006, 21501633.894255
55805007, 21501642.249371
55805008, 21501651.091190
55805009, 21501658.741740
55805010, 21501667.733081
55805011, 21501676.099903
55805012, 21501684.030996
55805013, 21501692.189770
55805014, 21501700.848085
55805015, 21501708.723296
55805016, 21501717.287592
55805017, 21501726.083346
55805018, 21501733.988008
55805019, 21501742.237402
55805020, 21501751.019186
55805021, 21501758.860414
55805022, 21501767.102256
55805023, 21501775.461149
55805024, 21501784.156844
55805025, 21501792.390002
55805026, 21501800.375089
55805027, 21501809.211999
55805028, 21501817.185381
55805029, 21501825.994728
55805030, 21501834.061750
55805031, 21501842.222412
55805032, 21501850.756502
55805033, 21501859.098404
55805034, 21501867.223573
55805035, 21501875.954761
55805036, 21501883.984025
55805037, 21501892.197548
55805038, 21501901.345586
55805039, 21501909.057304
55805040, 21501917.281777
55805041, 21501925.971431
55805042, 21501933.767727
55805043, 21501942.208177
55805044, 21501950.398291
55805045, 21501959.097384
55805046, 21501967.362259
55805047, 21501976.020573
55805048, 21501983.798368
55805049, 21501993.697414
55805050, 21502000.362855
55805051, 21502009.202786
